time,open,high,low,close,volume,session,news_flag
2025-01-09T08:00:00Z,1.0306100000,1.0317100000,1.0282900000,1.0305200000,13430,LONDON,false
2025-01-09T12:00:00Z,1.0305300000,1.0318100000,1.0295200000,1.0307400000,12007,OTHER,false
2025-01-09T16:00:00Z,1.0307400000,1.0314200000,1.0290400000,1.0296800000,10307,OTHER,false
2025-01-09T20:00:00Z,1.0296600000,1.0303100000,1.0293400000,1.0299700000,3243,OTHER,false
2025-01-10T00:00:00Z,1.0295500000,1.0303900000,1.0291500000,1.0301400000,3897,OTHER,false
2025-01-10T04:00:00Z,1.0301400000,1.0303100000,1.0284000000,1.0284900000,3520,OTHER,false
2025-01-10T08:00:00Z,1.0284900000,1.0311400000,1.0280500000,1.0299300000,10204,LONDON,false
2025-01-10T12:00:00Z,1.0299300000,1.0311200000,1.0211800000,1.0255900000,14119,OTHER,false
2025-01-10T16:00:00Z,1.0255800000,1.0277800000,1.0226900000,1.0243900000,25421,OTHER,false
2025-01-10T20:00:00Z,1.0243800000,1.0248300000,1.0234300000,1.0241500000,8955,OTHER,false
2025-01-13T00:00:00Z,1.0229800000,1.0249300000,1.0229800000,1.0241100000,5478,OTHER,false
2025-01-13T04:00:00Z,1.0241100000,1.0244600000,1.0207100000,1.0219000000,6370,OTHER,false
2025-01-13T08:00:00Z,1.0218900000,1.0230700000,1.0177100000,1.0192700000,15610,LONDON,false
2025-01-13T12:00:00Z,1.0192600000,1.0220000000,1.0185400000,1.0207800000,15279,OTHER,false
2025-01-13T16:00:00Z,1.0207700000,1.0218900000,1.0191100000,1.0217400000,15767,OTHER,false
2025-01-13T20:00:00Z,1.0217400000,1.0242100000,1.0206300000,1.0242000000,7018,OTHER,false
2025-01-14T00:00:00Z,1.0241600000,1.0277100000,1.0237100000,1.0248600000,7708,OTHER,false
2025-01-14T04:00:00Z,1.0248600000,1.0254700000,1.0237700000,1.0244200000,4898,OTHER,false
2025-01-14T08:00:00Z,1.0244200000,1.0274200000,1.0244200000,1.0258900000,14119,LONDON,false
2025-01-14T12:00:00Z,1.0258700000,1.0272400000,1.0238800000,1.0252500000,14906,OTHER,false
2025-01-14T16:00:00Z,1.0252600000,1.0303700000,1.0242800000,1.0287500000,18708,OTHER,false
2025-01-14T20:00:00Z,1.0287500000,1.0307800000,1.0286100000,1.0306100000,6540,OTHER,false
2025-01-15T00:00:00Z,1.0300000000,1.0307700000,1.0297200000,1.0299500000,3671,OTHER,false
2025-01-15T04:00:00Z,1.0299400000,1.0304600000,1.0292000000,1.0292500000,4090,OTHER,false
2025-01-15T08:00:00Z,1.0292200000,1.0316400000,1.0286000000,1.0309200000,11824,LONDON,false
2025-01-15T12:00:00Z,1.0309100000,1.0353900000,1.0292800000,1.0343900000,14564,OTHER,false
2025-01-15T16:00:00Z,1.0344300000,1.0345000000,1.0257800000,1.0285000000,19770,OTHER,false
2025-01-15T20:00:00Z,1.0285100000,1.0298500000,1.0283700000,1.0288300000,5953,OTHER,false
2025-01-16T00:00:00Z,1.0285200000,1.0299300000,1.0283800000,1.0289100000,6313,OTHER,false
2025-01-16T04:00:00Z,1.0288900000,1.0293300000,1.0280300000,1.0281800000,5402,OTHER,false
2025-01-16T08:00:00Z,1.0281900000,1.0300800000,1.0281000000,1.0285500000,11194,LONDON,false
2025-01-16T12:00:00Z,1.0285600000,1.0295700000,1.0260200000,1.0281000000,13292,OTHER,false
2025-01-16T16:00:00Z,1.0280800000,1.0314500000,1.0267300000,1.0295900000,20363,OTHER,false
2025-01-16T20:00:00Z,1.0295900000,1.0307100000,1.0292800000,1.0300800000,6968,OTHER,false
2025-01-17T00:00:00Z,1.0295600000,1.0308800000,1.0292400000,1.0304500000,4329,OTHER,false
2025-01-17T04:00:00Z,1.0304500000,1.0308500000,1.0286800000,1.0292700000,4625,OTHER,false
2025-01-17T08:00:00Z,1.0292700000,1.0303400000,1.0276800000,1.0296000000,10643,LONDON,false
2025-01-17T12:00:00Z,1.0296000000,1.0309300000,1.0284800000,1.0289600000,12798,OTHER,false
2025-01-17T16:00:00Z,1.0289600000,1.0330100000,1.0264500000,1.0280300000,19311,OTHER,false
2025-01-17T20:00:00Z,1.0280300000,1.0291500000,1.0267400000,1.0268600000,7539,OTHER,false
2025-01-20T00:00:00Z,1.0277000000,1.0292100000,1.0265600000,1.0290200000,5256,OTHER,false
2025-01-20T04:00:00Z,1.0290200000,1.0306600000,1.0286200000,1.0301800000,5014,OTHER,false
2025-01-20T08:00:00Z,1.0301800000,1.0318200000,1.0298700000,1.0305700000,11512,LONDON,false
2025-01-20T12:00:00Z,1.0305700000,1.0399500000,1.0305700000,1.0397400000,14296,OTHER,false
2025-01-20T16:00:00Z,1.0397400000,1.0429700000,1.0352800000,1.0384900000,21488,OTHER,false
2025-01-20T20:00:00Z,1.0384900000,1.0433800000,1.0382700000,1.0414500000,6291,OTHER,false
2025-01-21T00:00:00Z,1.0413600000,1.0433800000,1.0351500000,1.0369600000,14372,OTHER,false
2025-01-21T04:00:00Z,1.0369600000,1.0400500000,1.0368500000,1.0378200000,8925,OTHER,false
2025-01-21T08:00:00Z,1.0378100000,1.0385600000,1.0341100000,1.0352800000,13651,LONDON,false
2025-01-21T12:00:00Z,1.0352700000,1.0377400000,1.0342200000,1.0377000000,15257,OTHER,false
2025-01-21T16:00:00Z,1.0377200000,1.0429600000,1.0372100000,1.0420700000,18353,OTHER,false
